web-scraper-order,web-scraper-start-url,link to product,link to product-href,name,price,image-src,link to reviews,link to reviews-href,rating
"1637694041-3904","https://www.jumia.ma/parfums-femme/?page=49#catalog-listing","Elie Saab Girl of Now d'Elie Saab - Eau de Parfum 90ml3 out of 5(2)1,199.00 Dhs1,399.00 Dhs14%","https://www.jumia.ma/girl-of-now-delie-saab-eau-de-parfum-90ml-elie-saab-mpg51199.html","Elie Saab Girl of Now d'Elie Saab - Eau de Parfum 90ml","1,199.00 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/EL874HB0U9W9WNAFAMZ/","(1)"
"1637696920-4094","https://www.jumia.ma/parfums-femme/?page=27#catalog-listing","PRINCESSE3 out of 5(1)700.00 Dhs","https://www.jumia.ma/generic-princesse-35102911.html","PRINCESSE","700.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232PF073HNDNAFAMZ/","(0)"
"1637695985-4025","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","VICTORIA Brume parfumée - Corps & cheveux - Mango Temptation - 250 ml5 out of 5(1)289.00 Dhs399.00 Dhs28%","https://www.jumia.ma/brume-parfumee-corps-cheveux-mango-temptation-250-ml-victoria-mpg896795.html","VICTORIA Brume parfumée - Corps & cheveux - Mango Temptation - 250 ml","289.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VI322PF0NFPQTNAFAMZ/","(1)"
"1637696946-4096","https://www.jumia.ma/parfums-femme/?page=27#catalog-listing","Avon Pack Today - EDP - 50ml + Body Lotion 150 Ml- For Women5 out of 5(4)138.50 Dhsoffres à partir de","https://www.jumia.ma/pack-today-edp-50ml-body-lotion-150-ml-for-women-avon-mpg852867.html","Avon Pack Today - EDP - 50ml + Body Lotion 150 Ml- For Women","138.50 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF04VLLLNAFAMZ/","(4)"
"1637695179-3976","https://www.jumia.ma/parfums-femme/?page=40#catalog-listing","Avon Pack Far Away Eau de parfum + mini parfum +  stick deo à bille5 out of 5(1)191.07 Dhs290.00 Dhs34%","https://www.jumia.ma/avon-pack-far-away-eau-de-parfum-mini-parfum-stick-deo-a-bille-36974052.html","Avon Pack Far Away Eau de parfum + mini parfum +  stick deo à bille","191.07 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0EWV4RNAFAMZ/","(1)"
"1637696021-4027","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","ard al zaafarn Eau de parfum ana abiyedh 50ml + Déodorant 200ml4.7 out of 5(3)99.00 Dhs","https://www.jumia.ma/eau-de-parfum-ana-abiyedh-50ml-deodorant-200ml-ard-al-zaafarn-mpg878356.html","ard al zaafarn Eau de parfum ana abiyedh 50ml + Déodorant 200ml","99.00 Dhs","null","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AR605PF0M01P5NAFAMZ/","(2)"
"1637695526-3997","https://www.jumia.ma/parfums-femme/?page=38#catalog-listing","Avon Pack Today 50ml + Body Lotion 150 Ml + Care Nourishing Cocoa Butter Hand Cream - 75ml 4 out of 5(2)162.00 Dhs","https://www.jumia.ma/avon-pack-today-50ml-body-lotion-150-ml-care-nourishing-cocoa-butter-hand-cream-75ml-33435471.html","Avon Pack Today 50ml + Body Lotion 150 Ml + Care Nourishing Cocoa Butter Hand Cream - 75ml","162.00 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0AE35LNAFAMZ/","(0)"
"1637694167-3911","https://www.jumia.ma/parfums-femme/?page=48#catalog-listing","SAPHIR PARFUM RUBI3 out of 5(1)169.00 Dhs199.00 Dhs15%","https://www.jumia.ma/saphir-parfum-rubi-33775144.html","SAPHIR PARFUM RUBI","169.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/SA040PF0QAGBPNAFAMZ/","(0)"
"1637693900-3890","https://www.jumia.ma/parfums-femme/?page=50#catalog-listing","Lattafa Parfum Oud Mood Gold Elixir de Lattafa 100Ml eau de Parfum4.5 out of 5(2)148.83 Dhs299.00 Dhs50%offres à partir de","https://www.jumia.ma/parfum-oud-mood-gold-elixir-de-lattafa-100ml-eau-de-parfum-lattafa-mpg896575.html","Lattafa Parfum Oud Mood Gold Elixir de Lattafa 100Ml eau de Parfum","148.83 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942HB14Z9JZNAFAMZ/","(1)"
"1637695829-4014","https://www.jumia.ma/parfums-femme/?page=35#catalog-listing","Cartier La Panthère de Cartier - Eau de Parfum - 75ml4 out of 5(4)1,199.00 Dhs1,249.00 Dhs4%","https://www.jumia.ma/la-panthere-de-cartier-eau-de-parfum-75ml-cartier-mpg17533.html","Cartier La Panthère de Cartier - Eau de Parfum - 75ml","1,199.00 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/CA973HB0YAQ7KNAFAMZ/","(1)"
"1637693942-3894","https://www.jumia.ma/parfums-femme/?page=50#catalog-listing","Oriflame Eau de Parfum Amber Elixir 50 ml pour les fammes4.1 out of 5(25)148.00 Dhs499.00 Dhs70%offres à partir de","https://www.jumia.ma/eau-de-parfum-amber-elixir-50-ml-pour-les-fammes-oriflame-mpg52406.html","Oriflame Eau de Parfum Amber Elixir 50 ml pour les fammes","148.00 Dhs","null","(25 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143HB13XJ8JNAFAMZ/","(13)"
"1637697171-4112","https://www.jumia.ma/parfums-femme/?page=25#catalog-listing","Oriflame Eau de Parfum ""Amber Elixir"" 50ml4.2 out of 5(11)146.52 Dhs200.00 Dhs27%offres à partir de","https://www.jumia.ma/eau-de-parfum-amber-elixir-50ml-oriflame-mpg842752.html","Oriflame Eau de Parfum ""Amber Elixir"" 50ml","146.52 Dhs","null","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143PF1BIH8ONAFAMZ/","(7)"
"1637693917-3891","https://www.jumia.ma/parfums-femme/?page=50#catalog-listing","Oriflame Miss GIORDANI - Eau de Parfum - 50ml3.8 out of 5(4)199.99 Dhs","https://www.jumia.ma/miss-giordani-eau-de-parfum-50ml-oriflame-mpg930771.html","Oriflame Miss GIORDANI - Eau de Parfum - 50ml","199.99 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143PF0096I6NAFAMZ/","(2)"
"1637696299-4044","https://www.jumia.ma/parfums-femme/?page=31#catalog-listing","Lattafa fresh hair mist 50ml - original3 out of 5(1)119.00 Dhs199.00 Dhs40%","https://www.jumia.ma/lattafa-fresh-hair-mist-50ml-original-42713702.html","Lattafa fresh hair mist 50ml - original","119.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942PF0CCCP8NAFAMZ/","(0)"
"1637694208-3916","https://www.jumia.ma/parfums-femme/?page=48#catalog-listing","Avon Parfum Far away 30ml2 out of 5(1)54.99 Dhs199.99 Dhs73%","https://www.jumia.ma/avon-parfum-far-away-30ml-37233204.html","Avon Parfum Far away 30ml","54.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0NYC6XNAFAMZ/","(0)"
"1637697021-4100","https://www.jumia.ma/parfums-femme/?page=26#catalog-listing","Oriflame Divine eau de toilette pour femme - 50ml4.5 out of 5(4)135.99 Dhsoffres à partir de","https://www.jumia.ma/divine-eau-de-toilette-pour-femme-50ml-oriflame-mpg77122.html","Oriflame Divine eau de toilette pour femme - 50ml","135.99 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143HB0XCG2GNAFAMZ/","(2)"
"1637694215-3917","https://www.jumia.ma/parfums-femme/?page=48#catalog-listing","Swiss Arabian Maa Al Dahab - Eau de Toilette - 100 mL2 out of 5(2)103.20 Dhs399.00 Dhs74%","https://www.jumia.ma/swiss-arabian-maa-al-dahab-eau-de-toilette-100-ml-36397469.html","Swiss Arabian Maa Al Dahab - Eau de Toilette - 100 mL","103.20 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/SW884PF1LFVYBNAFAMZ/","(0)"
"1637694916-3960","https://www.jumia.ma/parfums-femme/?page=42#catalog-listing","TF BLACK ORCHID - Eau De Parfum - 50 ml2.8 out of 5(4)789.00 Dhs799.00 Dhs1%","https://www.jumia.ma/tf-black-orchid-eau-de-parfum-50-ml-17968487.html","TF BLACK ORCHID - Eau De Parfum - 50 ml","789.00 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/TO430HB1AQ8XNNAFAMZ/","(1)"
"1637695493-3995","https://www.jumia.ma/parfums-femme/?page=38#catalog-listing","Lancom Idole le parfum 50 ml5 out of 5(1)891.00 Dhs999.00 Dhs11%","https://www.jumia.ma/lancom-idole-le-parfum-50-ml-35127495.html","Lancom Idole le parfum 50 ml","891.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA401HB0ZEP09NAFAMZ/","(1)"
"1637695568-4000","https://www.jumia.ma/parfums-femme/?page=37#catalog-listing","Avon Eve Elegance Eau De Parfum pour Femme1 out of 5(1)99.00 Dhsoffres à partir de","https://www.jumia.ma/eve-elegance-eau-de-parfum-pour-femme-avon-mpg916993.html","Avon Eve Elegance Eau De Parfum pour Femme","99.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF065QS3NAFAMZ/","(0)"
"1637695415-3990","https://www.jumia.ma/parfums-femme/?page=38#catalog-listing","Avon parfum TOMRROW de avon eau de parfum 50 ml original4 out of 5(5)99.89 Dhs290.00 Dhs66%offres à partir de","https://www.jumia.ma/parfum-tomrrow-de-avon-eau-de-parfum-50-ml-original-avon-mpg18763.html","Avon parfum TOMRROW de avon eau de parfum 50 ml original","99.89 Dhs","null","(5 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB11KERONAFAMZ/","(2)"
"1637694498-3934","https://www.jumia.ma/parfums-femme/?page=46#catalog-listing","Avon Today - Eau de parfum 50 ml4.7 out of 5(7)199.00 Dhs","https://www.jumia.ma/today-eau-de-parfum-50-ml-avon-mpg47871.html","Avon Today - Eau de parfum 50 ml","199.00 Dhs","null","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0KXJ8MNAFAMZ/","(5)"
"1637694619-3944","https://www.jumia.ma/parfums-femme/?page=45#catalog-listing","Paco Rabanne OLYMPEA EAU DE PARFUM 80ML4 out of 5(1)998.00 Dhs1,300.00 Dhs23%","https://www.jumia.ma/olympea-eau-de-parfum-80ml-paco-rabanne-mpg67617.html","Paco Rabanne OLYMPEA EAU DE PARFUM 80ML","998.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/PA414PF1NCCYWNAFAMZ/","(0)"
"1637694272-3918","https://www.jumia.ma/parfums-femme/?page=47#catalog-listing","Hugo Boss The Scent Intense - Eau de Parfum - 50ml3 out of 5(1)749.00 Dhs799.00 Dhs6%","https://www.jumia.ma/hugo-boss-the-scent-intense-eau-de-parfum-50ml-40257148.html","Hugo Boss The Scent Intense - Eau de Parfum - 50ml","749.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/HU389PF1E4604NAFAMZ/","(0)"
"1637696868-4090","https://www.jumia.ma/parfums-femme/?page=27#catalog-listing","Avon TOMORROW EAU DE PARFUM 50 ML + CRÈME DU CORPS 150 ML4.5 out of 5(4)127.99 Dhs359.00 Dhs64%offres à partir de","https://www.jumia.ma/tomorrow-eau-de-parfum-50-ml-creme-du-corps-150-ml-avon-mpg71045.html","Avon TOMORROW EAU DE PARFUM 50 ML + CRÈME DU CORPS 150 ML","127.99 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0H93LWNAFAMZ/","(2)"
"1637696043-4028","https://www.jumia.ma/parfums-femme/?page=33#catalog-listing","Oriflame Pack Eau de Toilette Joyce Rose et Joyce Turquoise pour Elle 50 ml Chacun5 out of 5(1)179.99 Dhsoffres à partir de","https://www.jumia.ma/pack-eau-de-toilette-joyce-rose-et-joyce-turquoise-pour-elle-50-ml-chacun-oriflame-mpg919308.html","Oriflame Pack Eau de Toilette Joyce Rose et Joyce Turquoise pour Elle 50 ml Chacun","179.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143PF02X194NAFAMZ/","(1)"
"1637696545-4064","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Fa Eau de Cologne fraîcheur - 750 ml4.5 out of 5(6)40.50 Dhs69.00 Dhs41%offres à partir de","https://www.jumia.ma/eau-de-cologne-fraicheur-750-ml-fa-mpg870718.html","Fa Eau de Cologne fraîcheur - 750 ml","40.50 Dhs","null","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/FA139HB00W6WENAFAMZ/","(3)"
"1637696410-4053","https://www.jumia.ma/parfums-femme/?page=31#catalog-listing","pack MESK TAHARA de pureté original de féminité 7 PIECES4 out of 5(2)164.99 Dhs500.00 Dhs67%offres à partir de","https://www.jumia.ma/pack-mesk-tahara-de-purete-original-de-feminite-7-pieces-generic-mpg1065474.html","pack MESK TAHARA de pureté original de féminité 7 PIECES","164.99 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0JQY64NAFAMZ/","(0)"
"1637696506-4061","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Lattafa Maali parfum de Lattafa 30 ml- original2 out of 5(1)130.00 Dhs199.00 Dhs35%offres à partir de","https://www.jumia.ma/maali-parfum-de-lattafa-30-ml-original-lattafa-mpg939217.html","Lattafa Maali parfum de Lattafa 30 ml- original","130.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942PF1GZV91NAFAMZ/","(0)"
"1637694836-3957","https://www.jumia.ma/parfums-femme/?page=43#catalog-listing","Tesori d'Oriente Ayurveda profumo aromatico 100ML3.4 out of 5(7)100.00 Dhs160.00 Dhs38%","https://www.jumia.ma/ayurveda-profumo-aromatico-100ml-tesori-doriente-mpg940365.html","Tesori d'Oriente Ayurveda profumo aromatico 100ML","100.00 Dhs","null","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/TE292PF0CNVZ7NAFAMZ/","(3)"
"1637697317-4122","https://www.jumia.ma/parfums-femme/?page=24#catalog-listing","Oriflame Eclat femme - Eau De Parfum - 50ml4 out of 5(6)134.99 Dhsoffres à partir de","https://www.jumia.ma/eclat-femme-eau-de-parfum-50ml-oriflame-mpg63603.html","Oriflame Eclat femme - Eau De Parfum - 50ml","134.99 Dhs","null","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143HB193SOCNAFAMZ/","(2)"
"1637696683-4075","https://www.jumia.ma/parfums-femme/?page=29#catalog-listing","Avon 2 x Luck EAU DE PARFUM5 out of 5(1)199.00 Dhs1,399.00 Dhs86%","https://www.jumia.ma/2-x-luck-eau-de-parfum-avon-mpg880101.html","Avon 2 x Luck EAU DE PARFUM","199.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF1BUY75NAFAMZ/","(1)"
"1637695934-4020","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","Avon Coffret Far Away Glamour Eau de Parfum pour Femme + mini parfum+ creme parfumé5 out of 5(1)206.91 Dhs490.00 Dhs58%","https://www.jumia.ma/avon-coffret-far-away-glamour-eau-de-parfum-pour-femme-mini-parfum-creme-parfume-36974865.html","Avon Coffret Far Away Glamour Eau de Parfum pour Femme + mini parfum+ creme parfumé","206.91 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0XUG63NAFAMZ/","(1)"
"1637694644-3946","https://www.jumia.ma/parfums-femme/?page=45#catalog-listing","Narciso Rodriguez Narciso Rouge3 out of 5(1)1,220.00 Dhs","https://www.jumia.ma/narciso-rodriguez-narciso-rouge-35731535.html","Narciso Rodriguez Narciso Rouge","1,220.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NA876PF0VUZH5NAFAMZ/","(0)"
"1637696711-4077","https://www.jumia.ma/parfums-femme/?page=28#catalog-listing","ard al zaafarn Lil Banaat Faqat 100 ml- original2 out of 5(1)134.99 Dhs999.00 Dhs86%offres à partir de","https://www.jumia.ma/lil-banaat-faqat-100-ml-original-ard-al-zaafarn-mpg945113.html","ard al zaafarn Lil Banaat Faqat 100 ml- original","134.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AR605HB19JLN6NAFAMZ/","(0)"
"1637697041-4103","https://www.jumia.ma/parfums-femme/?page=26#catalog-listing","Avon Eau de parfum à vaporiser Avon Luck pour elle 50  ml4.2 out of 5(13)106.99 Dhsoffres à partir de","https://www.jumia.ma/eau-de-parfum-a-vaporiser-avon-luck-pour-elle-50-ml-avon-mpg44922.html","Avon Eau de parfum à vaporiser Avon Luck pour elle 50  ml","106.99 Dhs","null","(13 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB17IFGCNAFAMZ/","(6)"
"1637697122-4107","https://www.jumia.ma/parfums-femme/?page=25#catalog-listing","Lattafa Khalis Oudi (Pure Oudi) Air Freshener3.5 out of 5(2)59.20 Dhs74.00 Dhs20%offres à partir de","https://www.jumia.ma/khalis-oudi-pure-oudi-air-freshener-lattafa-mpg896293.html","Lattafa Khalis Oudi (Pure Oudi) Air Freshener","59.20 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942PF1N6EI1NAFAMZ/","(0)"
"1637696068-4029","https://www.jumia.ma/parfums-femme/?page=33#catalog-listing","Avon Little Black Dress +Weekend+Party :3 eau de parfum pour femme- 50ml5 out of 5(1)365.31 Dhs980.00 Dhs63%","https://www.jumia.ma/avon-little-black-dress-weekendparty-3-eau-de-parfum-pour-femme-50ml-36805372.html","Avon Little Black Dress +Weekend+Party :3 eau de parfum pour femme- 50ml","365.31 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0GA827NAFAMZ/","(1)"
"1637694121-3907","https://www.jumia.ma/parfums-femme/?page=49#catalog-listing","Avon Set 4 Parfums pour femme: Far away+Luminata+ Farway Rebel+Little Black Dress5 out of 5(1)212.85 Dhs350.00 Dhs39%","https://www.jumia.ma/avon-set-4-parfums-pour-femme-far-awayluminata-farway-rebellittle-black-dress-36986070.html","Avon Set 4 Parfums pour femme: Far away+Luminata+ Farway Rebel+Little Black Dress","212.85 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF047IG3NAFAMZ/","(1)"
"1637695127-3972","https://www.jumia.ma/parfums-femme/?page=41#catalog-listing","Oriflame Eau de Parfum Possess The Secret Pour Elle, 50 ml2 out of 5(1)229.00 Dhs429.00 Dhs47%","https://www.jumia.ma/eau-de-parfum-possess-the-secret-pour-elle-50-ml-oriflame-mpg855725.html","Oriflame Eau de Parfum Possess The Secret Pour Elle, 50 ml","229.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143HB0N93FNNAFAMZ/","(0)"
"1637695602-4003","https://www.jumia.ma/parfums-femme/?page=37#catalog-listing","Oriflame Nouveau Parfum: Scentsational EDT pour Elle, 50 ml4 out of 5(1)139.00 Dhs265.00 Dhs48%offres à partir de","https://www.jumia.ma/nouveau-parfum-scentsational-edt-pour-elle-50-ml-oriflame-mpg851114.html","Oriflame Nouveau Parfum: Scentsational EDT pour Elle, 50 ml","139.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143PF14OV6HNAFAMZ/","(0)"
"1637696658-4073","https://www.jumia.ma/parfums-femme/?page=29#catalog-listing","Avon EVE ELEGANCE - Eau de Parfum - 50 ml3.7 out of 5(3)98.99 Dhs199.00 Dhs50%offres à partir de","https://www.jumia.ma/eve-elegance-eau-de-parfum-50-ml-avon-mpg39615.html","Avon EVE ELEGANCE - Eau de Parfum - 50 ml","98.99 Dhs","null","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0R2SG4NAFAMZ/","(1)"
"1637696370-4052","https://www.jumia.ma/parfums-femme/?page=31#catalog-listing","TF Oud Wood Private Blend de TF - Eau de Parfum 50ml4 out of 5(2)1,499.00 Dhs1,549.00 Dhs3%","https://www.jumia.ma/oud-wood-private-blend-de-tom-ford-eau-de-parfum-50ml-tom-ford-mpg17710.html","TF Oud Wood Private Blend de TF - Eau de Parfum 50ml","1,499.00 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/TO430HB1JQTUMNAFAMZ/","(1)"
"1637695949-4022","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","Lattafa Thara de lattafa parfums 30 ml- original4 out of 5(2)130.68 Dhs200.00 Dhs35%offres à partir de","https://www.jumia.ma/thara-de-lattafa-parfums-30-ml-original-lattafa-mpg940370.html","Lattafa Thara de lattafa parfums 30 ml- original","130.68 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942PF0MPUDONAFAMZ/","(1)"
"1637695631-4005","https://www.jumia.ma/parfums-femme/?page=37#catalog-listing","Rasasi Odah Al Abiyad - 50 ml5 out of 5(1)229.00 Dhs299.00 Dhs23%offres à partir de","https://www.jumia.ma/odah-al-abiyad-rasasi-50-ml-rasasi-mpg870478.html","Rasasi Odah Al Abiyad - 50 ml","229.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RA032HB1A0ZEONAFAMZ/","(1)"
"1637695161-3974","https://www.jumia.ma/parfums-femme/?page=40#catalog-listing","Avon Incandessence 30 ml + Little black dress 30 ml + Eve Confidence 30 ml (pack 3 pour vous)5 out of 5(1)157.99 Dhs999.99 Dhs84%","https://www.jumia.ma/avon-incandessence-30-ml-little-black-dress-30-ml-eve-confidence-30-ml-pack-3-pour-vous-41191302.html","Avon Incandessence 30 ml + Little black dress 30 ml + Eve Confidence 30 ml (pack 3 pour vous)","157.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168ST0C3IBUNAFAMZ/","(1)"
"1637696431-4055","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Avon Little Black Dress Eau de Parfum5 out of 5(1)99.99 Dhsoffres à partir de","https://www.jumia.ma/little-black-dress-eau-de-parfum-avon-mpg88271.html","Avon Little Black Dress Eau de Parfum","99.99 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0Q9TTYNAFAMZ/","(1)"
"1637694529-3936","https://www.jumia.ma/parfums-femme/?page=45#catalog-listing","Avon parfum little black dress 50ML lait pour le corps 150ML stick anti transpirant a bille3.8 out of 5(4)148.00 Dhsoffres à partir de","https://www.jumia.ma/parfum-little-black-dress-50ml-lait-pour-le-corps-150ml-stick-anti-transpirant-a-bille-avon-mpg851879.html","Avon parfum little black dress 50ML lait pour le corps 150ML stick anti transpirant a bille","148.00 Dhs","null","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0T736WNAFAMZ/","(0)"
"1637694482-3933","https://www.jumia.ma/parfums-femme/?page=46#catalog-listing","Oriflame Eclat Amour - Eau de Toilette pour femme 50ml5 out of 5(1)119.00 Dhs200.00 Dhs41%","https://www.jumia.ma/oriflame-eclat-amour-eau-de-toilette-pour-femme-50ml-39664967.html","Oriflame Eclat Amour - Eau de Toilette pour femme 50ml","119.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143PF19T8G5NAFAMZ/","(1)"
"1637696527-4063","https://www.jumia.ma/parfums-femme/?page=30#catalog-listing","Ard Alzaafran Eau de Parfum Ahlam Al Arab parfum oriental frais et doux + un cadeau4 out of 5(1)143.20 Dhs179.00 Dhs20%offres à partir de","https://www.jumia.ma/eau-de-parfum-ahlam-al-arab-parfum-oriental-frais-et-doux-un-cadeau-ard-alzaafran-mpg1010352.html","Ard Alzaafran Eau de Parfum Ahlam Al Arab parfum oriental frais et doux + un cadeau","143.20 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AR947HB151N8GNAFAMZ/","(0)"
"1637694989-3965","https://www.jumia.ma/parfums-femme/?page=42#catalog-listing","Avon parfum FAR AWAY  50 ml eau de parfum original5 out of 5(3)136.97 Dhs150.00 Dhs9%","https://www.jumia.ma/parfum-far-away-50-ml-eau-de-parfum-original-avon-mpg88283.html","Avon parfum FAR AWAY  50 ml eau de parfum original","136.97 Dhs","null","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168HB0R0MPTNAFAMZ/","(3)"
"1637697150-4110","https://www.jumia.ma/parfums-femme/?page=25#catalog-listing","Lattafa Parfum HAREEM AL SULTAN  - eau de parfum - 50 ml3.9 out of 5(10)49.00 Dhsoffres à partir de","https://www.jumia.ma/parfum-hareem-al-sultan-eau-de-parfum-50-ml-lattafa-mpg914417.html","Lattafa Parfum HAREEM AL SULTAN  - eau de parfum - 50 ml","49.00 Dhs","null","(10 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942HB0900A0NAFAMZ/","(5)"
"1637697322-4123","https://www.jumia.ma/parfums-femme/?page=24#catalog-listing","Oriflame ECLAT FEMME 50 ml4.6 out of 5(8)129.99 Dhs699.99 Dhs81%offres à partir de","https://www.jumia.ma/eclat-femme-50-ml-oriflame-mpg927886.html","Oriflame ECLAT FEMME 50 ml","129.99 Dhs","null","(8 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/OR143PF07WEWONAFAMZ/","(7)"
"1637695964-4024","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","معطر الفراش عود مود3 out of 5(3)63.20 Dhs79.00 Dhs20%","https://www.jumia.ma/generic-mpg862167.html","معطر الفراش عود مود","63.20 Dhs","null","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232PF0ID9FDNAFAMZ/","(1)"
"1637695944-4021","https://www.jumia.ma/parfums-femme/?page=34#catalog-listing","Perfumer's choice Parfum valerie 50ml (femme)1 out of 5(1)100.00 Dhs","https://www.jumia.ma/perfumers-choice-parfum-valerie-50ml-femme-36426571.html","Perfumer's choice Parfum valerie 50ml (femme)","100.00 Dhs","null","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/PE212PF0AGFA7NAFAMZ/","(0)"
"1637696615-4070","https://www.jumia.ma/parfums-femme/?page=29#catalog-listing","Lattafa Parfum ICONIC OUDH 100Ml eau de Parfum1 out of 5(2)142.32 Dhs999.00 Dhs86%","https://www.jumia.ma/parfum-iconic-oudh-100ml-eau-de-parfum-lattafa-mpg40872.html","Lattafa Parfum ICONIC OUDH 100Ml eau de Parfum","142.32 Dhs","null","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/LA942HB0CWAO6NAFAMZ/","(0)"
"1637696309-4046","https://www.jumia.ma/parfums-femme/?page=31#catalog-listing","Avon Pack Far Away Eau de parfum + mini parfum + creme parfumé4.8 out of 5(6)196.02 Dhs330.00 Dhs41%","https://www.jumia.ma/avon-pack-far-away-eau-de-parfum-mini-parfum-creme-parfume-35570994.html","Avon Pack Far Away Eau de parfum + mini parfum + creme parfumé","196.02 Dhs","null","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/AV168PF0TPOWXNAFAMZ/","(5)"
